id;transactionDate;transaction_date;kioskUuid;resetId;settlementId;memberId;paymentTypeId;storeOutlesId;terminalId;struk;total;locked;startDate;endDate;cashierId;pthType;subTotal;discount;discountMember;voucher;bkp;dpp;ppn;nonBkp;finalPrice;photo;userId;presence;inputDate;input_date;updateDate;update_date
T02.230825.0001;1692951294;"2023-08-25 08:14:54";T02.230825.0004;;T02SET000016;;;Comingsoon;T02;T02.230825.0001;1175550;1;"2023-01-01 00:00:00.000";"2023-08-25 08:14:54.000";123123;1;0;0;0;0;1059055;1175550;116495;0;1175550;;;1;1692951294;"2023-08-25 08:14:54";1692951294;"2023-08-25 08:14:54"
