id;transactionId;promotionId;promotionFreeId;promotionItemId;itemId;barcode;originPrice;price;discount;isPriceEdit;isFreeItem;isSpecialPrice;isPrintOnBill;note;void;presence;inputDate;updateDate;updateBy
2001;T02.230905.0011;0;;0;0070022;0070022;25300;25300;0;0;0;1;1;;0;1;1693906091;1693906362;
