id;transactionId;paymentTypeId;amount;rounding;voucherNumber;presence;inputDate;updateDate;input_date;update_date
XAU004.231113.0072;XAU004.231113.0072;CASH;1629900;;;1;1699876832;1699876832;"2023-11-13 12:00:32";"2023-11-13 12:00:32"
