10162404-10101|0000975|1|9999|9500|0|0|0|0|1
10162386-10101|0001790|1|9999|9800|0|0|0|0|1
10162382-10101|0015026|1|9999|9900|0|0|0|0|1
10162320-10101|0032246|1|9999|25200|0|0|0|0|1
10162386-10101|0001349|1|9999|18900|0|0|0|0|1
10162381-10101|0076416|1|9999|4100|0|0|0|0|1
10162242-10101|0015054|1|9999|4200|0|0|0|0|1
10162384-10101|0001364|1|9999|21800|0|0|0|0|1
10162395-10101|0013235|1|9999|2550|0|0|0|0|1
10162395-10101|0025274|1|9999|3700|0|0|0|0|1
10162382-10101|0066444|1|9999|5300|0|0|0|0|1
10162447-10101|0008516|1|9999|55500|0|0|0|0|1
10162395-10101|0013234|1|9999|2550|0|0|0|0|1
10162361-10101|0034369|1|9999||20|0|0|0|1
10162447-10101|0008633|1|9999|49500|0|0|0|0|1
10162381-10101|0066662|1|9999|12800|0|0|0|0|1
10162386-10101|0035417|1|9999|3300|0|0|0|0|1
10162386-10101|0001560|1|9999|14900|0|0|0|0|1
10162386-10101|0078870|1|9999|26100|0|0|0|0|1
10161973-10101|0007576|1|9999||10|0|0|0|1
10162405-10101|0004856|1|9999|12500|0|0|0|0|1
10162405-10101|0033713|1|9999|16100|0|0|0|0|1
10162386-10101|0034062|1|9999|13700|0|0|0|0|1
10162386-10101|0032424|1|9999|21500|0|0|0|0|1
10162317-10101|0067853|1|9999|29500|0|0|0|0|1
10162421-10101|0000638|1|9999|11900|0|0|0|0|1
10162447-10101|0008256|1|9999|30900|0|0|0|0|1
10162386-10101|0004595|1|9999|29200|0|0|0|0|1
10162386-10101|0065076|1|9999|6000|0|0|0|0|1
10162426-10101|0008792|1|9999|24900|0|0|0|0|1
10162404-10101|0068831|1|9999|59900|0|0|0|0|1
10162242-10101|0025995|1|9999|42400|0|0|0|0|1
10162386-10101|0017632|1|9999|10200|0|0|0|0|1
10162242-10101|0015834|1|9999|44900|0|0|0|0|1
10162403-10101|0000964|1|9999|7400|0|0|0|0|1
10162385-10101|0033296|1|9999|3500|0|0|0|0|1
10162386-10101|0025623|1|9999|136900|0|0|0|0|1
10162395-10101|0008872|1|9999|11100|0|0|0|0|1
10162421-10101|0032747|1|9999|9500|0|0|0|0|1
10162381-10101|0012074|1|9999|5850|0|0|0|0|1
10162382-10101|0009679|1|9999|7700|0|0|0|0|1
10162314-10101|0032188|1|9999|7900|0|0|0|0|1
10162403-10101|0002577|1|9999|13400|0|0|0|0|1
10162421-10101|0047846|1|9999|15900|0|0|0|0|1
10162320-10101|0002699|1|9999|25200|0|0|0|0|1
10162320-10101|0002687|1|9999|25200|0|0|0|0|1
10162421-10101|0004306|1|9999|20900|0|0|0|0|1
10162382-10101|0008371|1|9999|5300|0|0|0|0|1
10162421-10101|0062292|1|9999|13900|0|0|0|0|1
10162395-10101|0033431|1|9999|10700|0|0|0|0|1
10162382-10101|0009675|1|9999|6100|0|0|0|0|1
10162381-10101|0011792|1|9999|20700|0|0|0|0|1
10162421-10101|0002557|1|9999|24900|0|0|0|0|1
10162386-10101|0078954|1|9999|6000|0|0|0|0|1
10162382-10101|0012950|1|9999|5300|0|0|0|0|1
10162421-10101|0031117|1|9999|13900|0|0|0|0|1
10162381-10101|0008602|1|9999|2700|0|0|0|0|1
10162403-10101|0033582|1|9999|22300|0|0|0|0|1
10162421-10101|0018528|1|9999|25900|0|0|0|0|1
10162381-10101|0016559|1|9999|5850|0|0|0|0|1
10162382-10101|0072544|1|9999|7200|0|0|0|0|1
10162386-10101|0074373|1|9999|3500|0|0|0|0|1
10162384-10101|0009544|1|9999|14400|0|0|0|0|1
10162385-10101|0032493|1|9999|3500|0|0|0|0|1
10162381-10101|0013068|1|9999|5850|0|0|0|0|1
10162405-10101|0063105|1|9999|4900|0|0|0|0|1
10162405-10101|0066510|1|9999|50900|0|0|0|0|1
10162403-10101|0003280|1|9999|7400|0|0|0|0|1
10162242-10101|0001239|1|9999|15600|0|0|0|0|1
10162403-10101|0002175|1|9999|11500|0|0|0|0|1
10162404-10101|0072061|1|9999|48900|0|0|0|0|1
10162405-10101|0001165|1|9999|16900|0|0|0|0|1
10162403-10101|0003551|1|9999|5300|0|0|0|0|1
10162386-10101|0079733|1|9999|6000|0|0|0|0|1
10162424-10101|0036059|1|9999|28900|0|0|0|0|1
10162404-10101|0068833|1|9999|59900|0|0|0|0|1
10162405-10101|0063102|1|9999|4900|0|0|0|0|1
10162405-10101|0032864|1|9999|25500|0|0|0|0|1
10162380-10101|0003540|1|9999|4800|0|0|0|0|1
10162386-10101|0002935|1|9999|32700|0|0|0|0|1
10161973-10101|0066401|1|9999||10|0|0|0|1
10162381-10101|0045316|1|9999|8000|0|0|0|0|1
10162192-10101|0033435|1|9999|15550|0|0|0|0|1
10162384-10101|0001324|1|9999|16500|0|0|0|0|1
10162421-10101|0032420|1|9999|15900|0|0|0|0|1
10162192-10101|0033440|1|9999|15550|0|0|0|0|1
10162447-10101|0010672|1|9999|37500|0|0|0|0|1
10162403-10101|0002548|1|9999|4400|0|0|0|0|1
10162421-10101|0060940|1|9999|17500|0|0|0|0|1
10162386-10101|0077493|1|9999|102900|0|0|0|0|1
10162421-10101|0000592|1|9999|13900|0|0|0|0|1
10162395-10101|0012190|1|9999|3700|0|0|0|0|1
10162242-10101|0054329|1|9999|2850|0|0|0|0|1
10162381-10101|0066739|1|9999|21000|0|0|0|0|1
10162386-10101|0076424|1|9999|16500|0|0|0|0|1
10162381-10101|0013841|1|9999|5850|0|0|0|0|1
10162382-10101|0012949|1|9999|5300|0|0|0|0|1
10162381-10101|0079793|1|9999|3900|0|0|0|0|1
10162380-10101|0077448|1|9999|6500|0|0|0|0|1
10162381-10101|0038494|1|9999|6500|0|0|0|0|1
10162242-10101|0047127|1|9999|27500|0|0|0|0|1
10162386-10101|0078869|1|9999|27500|0|0|0|0|1
10162382-10101|0077637|1|9999|2900|0|0|0|0|1
10162421-10101|0061473|1|9999|21200|0|0|0|0|1
10162421-10101|0032754|1|9999|18500|0|0|0|0|1
10162421-10101|0032752|1|9999|12500|0|0|0|0|1
10162421-10101|0051365|1|9999|22900|0|0|0|0|1
10162405-10101|0003615|1|9999|16900|0|0|0|0|1
10162386-10101|0065142|1|9999|26900|0|0|0|0|1
10162405-10101|0001166|1|9999|6900|0|0|0|0|1
10162421-10101|0060841|1|9999|12200|0|0|0|0|1
10162381-10101|0012982|1|9999|8900|0|0|0|0|1
10162242-10101|0066306|1|9999|2700|0|0|0|0|1
10162403-10101|0004240|1|9999|3200|0|0|0|0|1
10162381-10101|0013688|1|9999|5900|0|0|0|0|1
10162314-10101|0032241|1|9999|10400|0|0|0|0|1
10162317-10101|0079050|1|9999|29900|0|0|0|0|1
10162242-10101|0025723|1|9999|2900|0|0|0|0|1
10162421-10101|0001073|1|9999|12900|0|0|0|0|1
10162242-10101|0013705|1|9999|74200|0|0|0|0|1
10162421-10101|0062907|1|9999|20900|0|0|0|0|1
10162403-10101|0001281|1|9999|11500|0|0|0|0|1
10162395-10101|0013236|1|9999|2550|0|0|0|0|1
10162384-10101|0025314|1|9999|76500|0|0|0|0|1
10162381-10101|0013067|1|9999|5850|0|0|0|0|1
10162385-10101|0032314|1|9999|3500|0|0|0|0|1
10162381-10101|0038495|1|9999|6500|0|0|0|0|1
10162404-10101|0000977|1|9999|6900|0|0|0|0|1
10162384-10101|0025994|1|9999|79900|0|0|0|0|1
10162320-10101|0032247|1|9999|25200|0|0|0|0|1
10162403-10101|0000959|1|9999|11200|0|0|0|0|1
10162421-10101|0031466|1|9999|17500|0|0|0|0|1
10162381-10101|0015433|1|9999|8000|0|0|0|0|1
10162405-10101|0066511|1|9999|50900|0|0|0|0|1
10162421-10101|0003116|1|9999|20900|0|0|0|0|1
10162404-10101|0068836|1|9999|59900|0|0|0|0|1
10162382-10101|0010259|1|9999|6300|0|0|0|0|1
10162384-10101|0033466|1|9999|4650|0|0|0|0|1
10162395-10101|0033430|1|9999|10700|0|0|0|0|1
10162382-10101|0066445|1|9999|5300|0|0|0|0|1
10162404-10101|0072666|1|9999|25900|0|0|0|0|1
10162395-10101|0008853|1|9999|11100|0|0|0|0|1
10162395-10101|0011558|1|9999|4100|0|0|0|0|1
10161973-10101|0035638|1|9999||10|0|0|0|1
10162395-10101|0082492|1|9999|12100|0|0|0|0|1
10162381-10101|0013250|1|9999|8000|0|0|0|0|1
10162421-10101|0032390|1|9999|19500|0|0|0|0|1
10162382-10101|0009948|1|9999|1950|0|0|0|0|1
10162242-10101|0033446|1|9999|10400|0|0|0|0|1
10162386-10101|0001835|1|9999|14900|0|0|0|0|1
10162391-10101|0017313|1|9999|12900|0|0|0|0|1
10162395-10101|0016935|1|9999|3700|0|0|0|0|1
10162386-10101|0015276|1|9999|5100|0|0|0|0|1
10162403-10101|0000970|1|9999|11500|0|0|0|0|1
10162381-10101|0010994|1|9999|5800|0|0|0|0|1
10162381-10101|0011632|1|9999|13500|0|0|0|0|1
10162403-10101|0003692|1|9999|11200|0|0|0|0|1
10162421-10101|0062938|1|9999|38900|0|0|0|0|1
10162381-10101|0013253|1|9999|8000|0|0|0|0|1
10162403-10101|0003603|1|9999|9200|0|0|0|0|1
10162405-10101|0002792|1|9999|32900|0|0|0|0|1
10162242-10101|0011964|1|9999|42750|0|0|0|0|1
10162405-10101|0074854|1|9999|80900|0|0|0|0|1
10162381-10101|0083482|1|9999|3950|0|0|0|0|1
10162381-10101|0013328|1|9999|6950|0|0|0|0|1
10162242-10101|0015053|1|9999|4200|0|0|0|0|1
10162384-10101|0025315|1|9999|76500|0|0|0|0|1
10162242-10101|0015819|1|9999|44900|0|0|0|0|1
10162381-10101|0013036|1|9999|3150|0|0|0|0|1
10162403-10101|0003021|1|9999|7900|0|0|0|0|1
10162421-10101|0032554|1|9999|13800|0|0|0|0|1
10162385-10101|0060652|1|9999|88200|0|0|0|0|1
10162381-10101|0011756|1|9999|6800|0|0|0|0|1
10162447-10101|0012324|1|9999|70900|0|0|0|0|1
10162381-10101|0013069|1|9999|5850|0|0|0|0|1
10162381-10101|0059848|1|9999|26400|0|0|0|0|1
10162382-10101|0035705|1|9999|5300|0|0|0|0|1
10162382-10101|0009678|1|9999|7700|0|0|0|0|1
10162381-10101|0029722|1|9999|5600|0|0|0|0|1
10162403-10101|0003553|1|9999|5300|0|0|0|0|1
10162386-10101|0078871|1|9999|26100|0|0|0|0|1
10162382-10101|0028724|1|9999|1750|0|0|0|0|1
10162421-10101|0062291|1|9999|13900|0|0|0|0|1
10162382-10101|0078918|1|9999|6600|0|0|0|0|1
10162405-10101|0074857|1|9999|80900|0|0|0|0|1
10162405-10101|0002822|1|9999|12100|0|0|0|0|1
10162405-10101|0002828|1|9999|52300|0|0|0|0|1
10162385-10101|0072652|1|9999|107900|0|0|0|0|1
10162386-10101|0001787|1|9999|9800|0|0|0|0|1
10162405-10101|0002876|1|9999|8900|0|0|0|0|1
10162386-10101|0002975|1|9999|21500|0|0|0|0|1
10162403-10101|0004208|1|9999|17500|0|0|0|0|1
10162405-10101|0074856|1|9999|80900|0|0|0|0|1
10162405-10101|0003616|1|9999|6900|0|0|0|0|1
10162405-10101|0040961|1|9999|22500|0|0|0|0|1
10162386-10101|0030571|1|9999|6600|0|0|0|0|1
10162421-10101|0060435|1|9999|21900|0|0|0|0|1
10162381-10101|0083481|1|9999|3850|0|0|0|0|1
10162386-10101|0033961|1|9999|14850|0|0|0|0|1
10162242-10101|0003964|1|9999|15800|0|0|0|0|1
10162381-10101|0035567|1|9999|20700|0|0|0|0|1
10162382-10101|0013260|1|9999|5300|0|0|0|0|1
10162382-10101|0060331|1|9999|4950|0|0|0|0|1
10161973-10101|0006806|1|9999||10|0|0|0|1
10162386-10101|0025830|1|9999|92400|0|0|0|0|1
10162385-10101|0072651|1|9999|109900|0|0|0|0|1
10162386-10101|0050086|1|9999|118900|0|0|0|0|1
10162384-10101|0057110|1|9999|1950|0|0|0|0|1
10162242-10101|0014567|1|9999|82300|0|0|0|0|1
10162242-10101|0014645|1|9999|79600|0|0|0|0|1
10162382-10101|0008372|1|9999|5300|0|0|0|0|1
10162404-10101|0000976|1|9999|9500|0|0|0|0|1
10162382-10101|0078423|1|9999|4000|0|0|0|0|1
10162320-10101|0032285|1|9999|25200|0|0|0|0|1
10162414-10101|0083855|1|9999|5000|0|0|0|0|1
10162382-10101|0083143|1|9999|5500|0|0|0|0|1
10162357-10101|0072343|1|9999|11800|0|0|0|0|1
10162421-10101|0023463|1|9999|30900|0|0|0|0|1
10162384-10101|0013540|1|9999|13100|0|0|0|0|1
10162404-10101|0067658|1|9999|8900|0|0|0|0|1
10162421-10101|0003459|1|9999|19500|0|0|0|0|1
10162403-10101|0031083|1|9999|9200|0|0|0|0|1
10162382-10101|0018749|1|9999|6650|0|0|0|0|1
10162414-10101|0083857|1|9999|5000|0|0|0|0|1
10162386-10101|0078868|1|9999|27500|0|0|0|0|1
10162384-10101|0025313|1|9999|76500|0|0|0|0|1
10162403-10101|0004237|1|9999|7500|0|0|0|0|1
10162421-10101|0033932|1|9999|27500|0|0|0|0|1
10162403-10101|0004746|1|9999|11500|0|0|0|0|1
10162404-10101|0068832|1|9999|59900|0|0|0|0|1
10162381-10101|0083031|1|9999|24600|0|0|0|0|1
10162382-10101|0071495|1|9999|6600|0|0|0|0|1
10161973-10101|0035640|1|9999||10|0|0|0|1
10162405-10101|0029131|1|9999|20500|0|0|0|0|1
10162386-10101|0025622|1|9999|136900|0|0|0|0|1
10162421-10101|0052054|1|9999|54900|0|0|0|0|1
10162403-10101|0004758|1|9999|17500|0|0|0|0|1
10162403-10101|0003022|1|9999|22500|0|0|0|0|1
10162403-10101|0004239|1|9999|3200|0|0|0|0|1
10162242-10101|0008162|1|9999|38200|0|0|0|0|1
10162357-10101|0029729|1|9999|6300|0|0|0|0|1
10162403-10101|0070598|1|9999|17500|0|0|0|0|1
10162381-10101|0064114|1|9999|8700|0|0|0|0|1
10162386-10101|0030555|1|9999|5100|0|0|0|0|1
10162443-10101|0033274|1|9999|23900|0|0|0|0|1
10162381-10101|0066661|1|9999|12800|0|0|0|0|1
10161973-10101|0067604|1|9999||10|0|0|0|1
10162405-10101|0001164|1|9999|12500|0|0|0|0|1
10162320-10101|0032289|1|9999|25200|0|0|0|0|1
10162384-10101|0001350|1|9999|15400|0|0|0|0|1
10162404-10101|0067659|1|9999|8900|0|0|0|0|1
10162421-10101|0023067|1|9999|25900|0|0|0|0|1
10162404-10101|0067661|1|9999|8900|0|0|0|0|1
10162447-10101|0008484|1|9999|86900|0|0|0|0|1
10162447-10101|0014197|1|9999|46900|0|0|0|0|1
10162404-10101|0072665|1|9999|25900|0|0|0|0|1
10162384-10101|0001392|1|9999|19700|0|0|0|0|1
10162384-10101|0001326|1|9999|19400|0|0|0|0|1
10162404-10101|0003017|1|9999|20700|0|0|0|0|1
10162421-10101|0023344|1|9999|17500|0|0|0|0|1
10162405-10101|0063104|1|9999|4900|0|0|0|0|1
10162396-10101|0014708|1|9999|9800|0|0|0|0|1
10162421-10101|0034264|1|9999|25900|0|0|0|0|1
10162421-10101|0065197|1|9999|22900|0|0|0|0|1
10162386-10101|0047214|1|9999|5200|0|0|0|0|1
10162382-10101|0035572|1|9999|5950|0|0|0|0|1
10162421-10101|0023247|1|9999|18500|0|0|0|0|1
10162403-10101|0002001|1|9999|11200|0|0|0|0|1
10162421-10101|0032391|1|9999|19500|0|0|0|0|1
10162386-10101|0065077|1|9999|6000|0|0|0|0|1
10162386-10101|0035411|1|9999|3300|0|0|0|0|1
10162386-10101|0030539|1|9999|6600|0|0|0|0|1
10162386-10101|0033350|1|9999|13700|0|0|0|0|1
10162405-10101|0003613|1|9999|12100|0|0|0|0|1
10162192-10101|0033441|1|9999|16700|0|0|0|0|1
10162404-10101|0082500|1|9999|49900|0|0|0|0|1
10161973-10101|0060277|1|9999||10|0|0|0|1
10162421-10101|0050349|1|9999|42500|0|0|0|0|1
10162382-10101|0078025|1|9999|3150|0|0|0|0|1
10162395-10101|0014114|1|9999|16100|0|0|0|0|1
10162395-10101|0012193|1|9999|16100|0|0|0|0|1
10162404-10101|0004812|1|9999|21500|0|0|0|0|1
10162403-10101|0004209|1|9999|17500|0|0|0|0|1
10162404-10101|0072062|1|9999|49900|0|0|0|0|1
10162403-10101|0000968|1|9999|11500|0|0|0|0|1
10162395-10101|0016933|1|9999|4100|0|0|0|0|1
10162391-10101|0075098|1|9999|8900|0|0|0|0|1
10162403-10101|0000960|1|9999|13400|0|0|0|0|1
10162317-10101|0067856|1|9999|31500|0|0|0|0|1
10162403-10101|0003552|1|9999|5300|0|0|0|0|1
10162381-10101|0008936|1|9999|3600|0|0|0|0|1
10162421-10101|0039788|1|9999|38900|0|0|0|0|1
10162421-10101|0051685|1|9999|8900|0|0|0|0|1
10162421-10101|0035629|1|9999|21900|0|0|0|0|1
10162382-10101|0048909|1|9999|4000|0|0|0|0|1
10162404-10101|0072664|1|9999|25900|0|0|0|0|1
10162404-10101|0001181|1|9999|12900|0|0|0|0|1
10162446-10101|0077179|1|9999|36900|0|0|0|0|1
10162386-10101|0044436|1|9999|10350|0|0|0|0|1
10162404-10101|0001622|1|9999|6900|0|0|0|0|1
10162380-10101|0003757|1|9999|4800|0|0|0|0|1
10162386-10101|0079732|1|9999|6000|0|0|0|0|1
10162405-10101|0066509|1|9999|53900|0|0|0|0|1
10162382-10101|0078026|1|9999|3150|0|0|0|0|1
10162381-10101|0035566|1|9999|8900|0|0|0|0|1
10162405-10101|0030994|1|9999|8900|0|0|0|0|1
10162382-10101|0035571|1|9999|5950|0|0|0|0|1
10162403-10101|0002552|1|9999|4400|0|0|0|0|1
10162381-10101|0014208|1|9999|13450|0|0|0|0|1
10162381-10101|0036250|1|9999|9600|0|0|0|0|1
10162421-10101|0051444|1|9999|17500|0|0|0|0|1
10162421-10101|0061843|1|9999|17500|0|0|0|0|1
10162421-10101|0036057|1|9999|26900|0|0|0|0|1
10162242-10101|0025307|1|9999|42400|0|0|0|0|1
10162381-10101|0066663|1|9999|10500|0|0|0|0|1
10162421-10101|0031233|1|9999|13900|0|0|0|0|1
10162421-10101|0051442|1|9999|17500|0|0|0|0|1
10162381-10101|0079792|1|9999|3900|0|0|0|0|1
10162383-10101|0028903|1|9999|2900|0|0|0|0|1
10162395-10101|0025280|1|9999|3700|0|0|0|0|1
10162381-10101|0015157|1|9999|4200|0|0|0|0|1
10162242-10101|0066307|1|9999|2700|0|0|0|0|1
10162404-10101|0001159|1|9999|25900|0|0|0|0|1
10162403-10101|0004797|1|9999|11500|0|0|0|0|1
10162269-10101|0068474|1|9999|8099000|0|0|0|0|1
10162414-10101|0034021|1|9999|5100|0|0|0|0|1
10162414-10101|0066760|1|9999|5100|0|0|0|0|1
10162414-10101|0030447|1|9999|5100|0|0|0|0|1
10162414-10101|0075042|1|9999|5500|0|0|0|0|1
10162414-10101|0075041|1|9999|5500|0|0|0|0|1
10162414-10101|0051112|1|9999|4800|0|0|0|0|1
10162414-10101|0063437|1|9999|13100|0|0|0|0|1
10162386-10101|0073221|1|9999|3500|0|0|0|0|1
10162405-10101|0076558|1|9999|16100|0|0|0|0|1
10162421-10101|0002276|1|9999|34900|0|0|0|0|1
10162382-10101|0084324|1|9999|6200|0|0|0|0|1
10162386-10101|0035418|1|9999|3300|0|0|0|0|1
10162359-10101|0083651|1|9999||70|0|0|0|1
10162414-10101|0084322|1|9999|3900|0|0|0|0|1
10162414-10101|0084323|1|9999|3900|0|0|0|0|1
10162381-10101|0062056|1|9999|8000|0|0|0|0|1
10162386-10101|0070766|1|9999|15200|0|0|0|0|1
10162386-10101|0080767|1|9999|17100|0|0|0|0|1
10162405-10101|0063106|1|9999|4900|0|0|0|0|1
10162382-10101|0079817|1|9999|14800|0|0|0|0|1
10162404-10101|0069763|1|9999|89500|0|0|0|0|1
10162386-10101|0072072|1|9999|23000|0|0|0|0|1
10162384-10101|0061569|1|9999|4650|0|0|0|0|1
10162384-10101|0067024|1|9999|4650|0|0|0|0|1
10162384-10101|0077090|1|9999|16100|0|0|0|0|1
10162384-10101|0061707|1|9999|4650|0|0|0|0|1
10162402-10101|0001969|1|9999|22000|0|0|0|0|1
10162320-10101|0050179|1|9999|46500|0|0|0|0|1
10162320-10101|0050176|1|9999|46500|0|0|0|0|1
10162380-10101|0077444|1|9999|12100|0|0|0|0|1
10162382-10101|0009904|1|9999|14850|0|0|0|0|1
10162447-10101|0014548|1|9999|62500|0|0|0|0|1
10162447-10101|0015490|1|9999|55900|0|0|0|0|1
10162447-10101|0038073|1|9999|27900|0|0|0|0|1
10162447-10101|0009303|1|9999|55900|0|0|0|0|1
10162447-10101|0008452|1|9999|96500|0|0|0|0|1
10162361-10101|0007013|1|9999||20|0|0|0|1
10162361-10101|0063355|1|9999||20|0|0|0|1
10162361-10101|0063351|1|9999||20|0|0|0|1
10162361-10101|0005589|1|9999||20|0|0|0|1
10162361-10101|0034454|1|9999||20|0|0|0|1
10162361-10101|0005135|1|9999||20|0|0|0|1
10162361-10101|0034437|1|9999||20|0|0|0|1
10162361-10101|0006031|1|9999||20|0|0|0|1
10162361-10101|0034368|1|9999||20|0|0|0|1
10162361-10101|0034370|1|9999||20|0|0|0|1
10162361-10101|0054624|1|9999||20|0|0|0|1
10162361-10101|0054625|1|9999||20|0|0|0|1
10162361-10101|0035821|1|9999||20|0|0|0|1
10162361-10101|0047608|1|9999||20|0|0|0|1
10162361-10101|0034375|1|9999||20|0|0|0|1
10162361-10101|0007287|1|9999||20|0|0|0|1
10162361-10101|0034498|1|9999||20|0|0|0|1
10162361-10101|0073789|1|9999||20|0|0|0|1
10162403-10101|0084548|1|9999|8900|0|0|0|0|1
10162403-10101|0084547|1|9999|8900|0|0|0|0|1
10162403-10101|0084550|1|9999|8900|0|0|0|0|1
10162403-10101|0084549|1|9999|8900|0|0|0|0|1
10162403-10101|0084618|1|9999|19900|0|0|0|0|1
10162403-10101|0084626|1|9999|17500|0|0|0|0|1
10162403-10101|0084624|1|9999|2900|0|0|0|0|1
10162403-10101|0029088|1|9999|17500|0|0|0|0|1
10162386-10101|0084578|1|9999|16900|0|0|0|0|1
10162386-10101|0084579|1|9999|16900|0|0|0|0|1
10162386-10101|0084580|1|9999|16900|0|0|0|0|1
10162350-10101|0070545|1|9999|3800|0|0|0|0|1
10162386-10101|0079773|1|9999|118900|0|0|0|0|1
10162350-10101|0072379|1|9999|3800|0|0|0|0|1
10162350-10101|0072380|1|9999|3800|0|0|0|0|1
10162386-10101|0082731|1|9999|102900|0|0|0|0|1
10162350-10101|0072381|1|9999|3800|0|0|0|0|1
10162350-10101|0035940|1|9999|7300|0|0|0|0|1
10162350-10101|0038254|1|9999|7300|0|0|0|0|1
10162350-10101|0038255|1|9999|7300|0|0|0|0|1
10162350-10101|0054786|1|9999|7300|0|0|0|0|1
10162350-10101|0054787|1|9999|7300|0|0|0|0|1
10162357-10101|0029638|1|9999|14800|0|0|0|0|1
10162357-10101|0029717|1|9999|14800|0|0|0|0|1
10162357-10101|0029726|1|9999|6300|0|0|0|0|1
10162357-10101|0029727|1|9999|6300|0|0|0|0|1
10162357-10101|0030024|1|9999|14800|0|0|0|0|1
10162357-10101|0030357|1|9999|6300|0|0|0|0|1
10162447-10101|0014700|1|9999|84900|0|0|0|0|1
10162421-10101|0004463|1|9999|19500|0|0|0|0|1
10162357-10101|0016309|1|9999|14800|0|0|0|0|1
10162357-10101|0016663|1|9999|14800|0|0|0|0|1
10162447-10101|0035448|1|9999|84900|0|0|0|0|1
10162315-10101|0012959|1|9999|28900|0|0|0|0|1
10162426-10101|0071483|1|9999|23900|0|0|0|0|1
10162404-10101|0080072|1|9999|145500|0|0|0|0|1
10162404-10101|0080073|1|9999|145500|0|0|0|0|1
10162385-10101|0077785|1|9999|88500|0|0|0|0|1
10162385-10101|0077786|1|9999|94500|0|0|0|0|1
10162385-10101|0080070|1|9999|94500|0|0|0|0|1
10162242-10101|0048979|1|9999|20800|0|0|0|0|1
10162242-10101|0048977|1|9999|20800|0|0|0|0|1
10162242-10101|0067466|1|9999|2900|0|0|0|0|1
10162242-10101|0048974|1|9999|2800|0|0|0|0|1
10162253-10101|0054559|1|9999|375900|0|0|0|0|1
