id;transactionId;paymentTypeId;amount;rounding;voucherNumber;presence;inputDate;updateDate;input_date;update_date
XAU004.231113.0071;XAU004.231113.0071;CASH;703550;;;1;1699871481;1699871481;"2023-11-13 10:31:21";"2023-11-13 10:31:21"
