id;transactionDate;transaction_date;kioskUuid;resetId;settlementId;memberId;paymentTypeId;storeOutlesId;terminalId;struk;total;locked;startDate;endDate;cashierId;pthType;subTotal;discount;discountMember;voucher;bkp;dpp;ppn;nonBkp;finalPrice;photo;userId;presence;inputDate;input_date;updateDate;update_date
XAU004.231113.0071;1699871481;"2023-11-13 10:31:21";XAU004.231113.0143;;XAU004SET000024;;;Comingsoon;XAU004;XAU004.231113.0071;703550;1;"2023-01-01 00:00:00.000";"2023-11-13 10:31:21.000";123123;1;0;0;0;0;633829;703550;69721;0;703550;;;1;1699871481;"2023-11-13 10:31:21";1699871481;"2023-11-13 10:31:21"
