id;transactionDate;transaction_date;kioskUuid;resetId;settlementId;memberId;paymentTypeId;storeOutlesId;terminalId;struk;total;locked;startDate;endDate;cashierId;pthType;subTotal;discount;discountMember;voucher;bkp;dpp;ppn;nonBkp;finalPrice;photo;userId;presence;inputDate;input_date;updateDate;update_date
T02.230906.0012;1693984250;"2023-09-06 07:10:50";T02.230906.0034;;T02SET000022;;;Comingsoon;T02;T02.230906.0012;676800;1;"2023-01-01 00:00:00.000";"2023-09-06 07:10:50.000";123123;1;0;0;0;0;609730;676800;67070;0;676800;;;1;1693984250;"2023-09-06 07:10:50";1693984250;"2023-09-06 07:10:50"
