28/11/2022 11:48:59|28/11/2022 11:51:13|28/11/2022|"OD0017"|"T0017"|"2022000000243"|""|95335202|63100|0|1
28/11/2022 13:36:04|28/11/2022 13:37:34|28/11/2022|"OD0017"|"T0017"|"2022000000244"|""|0|54500|0|1
28/11/2022 13:54:47|28/11/2022 13:55:29|28/11/2022|"OD0017"|"T0017"|"2022000000245"|""|01121857|54900|0|1
28/11/2022 15:04:52|28/11/2022 15:06:07|28/11/2022|"OD0017"|"T0017"|"2022000000246"|""|0|20000|0|1
28/11/2022 15:13:06|28/11/2022 15:14:01|28/11/2022|"OD0017"|"T0017"|"2022000000247"|""|0|8100|0|1
28/11/2022 16:03:50|28/11/2022 16:05:22|28/11/2022|"OD0017"|"T0017"|"2022000000248"|""|0|39522|0|1
28/11/2022 17:37:47|28/11/2022 17:39:43|28/11/2022|"OD0017"|"T0017"|"2022000000249"|""|22134827|92000|0|1
28/11/2022 18:16:51|28/11/2022 18:19:25|28/11/2022|"OD0017"|"T0017"|"2022000000250"|""|0|49300|0|1
28/11/2022 18:24:05|28/11/2022 18:25:51|28/11/2022|"OD0017"|"T0017"|"2022000000251"|""|91580202|45635|0|1
28/11/2022 18:30:33|28/11/2022 18:33:07|28/11/2022|"OD0017"|"T0017"|"2022000000252"|""|61256202|93800|0|1
