21/01/2023 11:50:18|21/01/2023 11:51:03|21/01/2023|"OD0017"|"T0017"|"2023000001996"|""|0|27500|0|1
21/01/2023 11:52:07|21/01/2023 11:52:58|21/01/2023|"OD0017"|"T0017"|"2023000001997"|""|22213758|53000|0|1
21/01/2023 12:16:44|21/01/2023 12:19:25|21/01/2023|"OD0017"|"T0017"|"2023000001998"|""|68147202|175800|0|1
21/01/2023 12:24:25|21/01/2023 12:27:35|21/01/2023|"OD0017"|"T0019"|"2023000001999"|""|22214386|68600|0|1
21/01/2023 12:28:26|21/01/2023 12:29:02|21/01/2023|"OD0017"|"T0017"|"2023000002000"|""|22214386|10900|0|1
21/01/2023 12:45:28|21/01/2023 12:50:22|21/01/2023|"OD0017"|"T0017"|"2023000002001"|""|0|44000|0|1
21/01/2023 12:47:17|21/01/2023 12:50:22|21/01/2023|"OD0017"|"T0016"|"2023000002002"|""|92923202|248275|0|1
21/01/2023 12:54:12|21/01/2023 12:55:45|21/01/2023|"OD0017"|"T0017"|"2023000002003"|""|86690202|123550|0|1
21/01/2023 13:06:31|21/01/2023 13:07:40|21/01/2023|"OD0017"|"T0017"|"2023000002004"|""|20411069|48065|0|1
21/01/2023 13:14:30|21/01/2023 13:15:50|21/01/2023|"OD0017"|"T0017"|"2023000002005"|""|0|4900|0|1
21/01/2023 13:22:04|21/01/2023 13:24:52|21/01/2023|"OD0017"|"T0017"|"2023000002006"|""|65331204|359580|0|1
21/01/2023 14:38:53|21/01/2023 14:43:43|21/01/2023|"OD0017"|"T0019"|"2023000002007"|""|22232270|53800|0|1
21/01/2023 14:56:42|21/01/2023 15:00:37|21/01/2023|"OD0017"|"T0017"|"2023000002008"|""|69318224|86800|0|1
21/01/2023 15:24:47|21/01/2023 15:26:47|21/01/2023|"OD0017"|"T0017"|"2023000002009"|""|0|51000|0|1
21/01/2023 15:30:00|21/01/2023 09:31:31|21/01/2023|"OD0017"|"T0017"|"2023000002010"|""|67887202|62020|0|1
21/01/2023 15:42:35|21/01/2023 15:43:47|21/01/2023|"OD0017"|"T0017"|"2023000002011"|""|0|69490|0|1
21/01/2023 15:44:06|21/01/2023 15:45:41|21/01/2023|"OD0017"|"T0017"|"2023000002012"|""|63317204|147380|0|1
21/01/2023 16:45:15|21/01/2023 16:46:23|21/01/2023|"OD0017"|"T0017"|"2023000002013"|""|0|15750|0|1
21/01/2023 17:37:02|21/01/2023 17:37:37|21/01/2023|"OD0017"|"T0019"|"2023000002014"|""|0|18800|0|1
21/01/2023 18:58:18|21/01/2023 18:59:07|21/01/2023|"OD0017"|"T0017"|"2023000002015"|""|0|8400|0|1
21/01/2023 19:17:05|21/01/2023 19:18:29|21/01/2023|"OD0017"|"T0017"|"2023000002016"|""|63354202|155900|0|1
21/01/2023 19:22:25|21/01/2023 19:24:48|21/01/2023|"OD0017"|"T0017"|"2023000002017"|""|0|12000|0|1
21/01/2023 20:45:47|21/01/2023 20:47:28|21/01/2023|"OD0017"|"T0019"|"2023000002018"|""|0|83400|0|1
