1|2022000000368|"T0019"|"OD0017"||QRT001|03/12/2022 11:18:23|416500||||1|
2|2022000000369|"T0017"|"OD0017"||QRT001|03/12/2022 11:26:09|2500||||1|
3|2022000000370|"T0017"|"OD0017"||QRT001|03/12/2022 11:29:48|1300||||1|
4|2022000000372|"T0019"|"OD0017"||QRT001|03/12/2022 11:42:35|40000||||1|
5|2022000000373|"T0019"|"OD0017"||QRT001|03/12/2022 11:50:22|82450||||1|
6|2022000000375|"T0017"|"OD0017"||QRT001|03/12/2022 12:31:17|20950||||1|
7|2022000000376|"T0016"|"OD0017"||QRT001|03/12/2022 12:42:34|1900||||1|
8|2022000000378|"T0019"|"OD0017"||QRT001|03/12/2022 13:55:32|30000||||1|
9|2022000000379|"T0019"|"OD0017"||QRT001|03/12/2022 14:18:35|58950||||1|
10|2022000000380|"T0017"|"OD0017"||QRT001|03/12/2022 14:22:53|298000||||1|
11|2022000000381|"T0017"|"OD0017"||QRT001|03/12/2022 14:35:58|79750||||1|
12|2022000000382|"T0016"|"OD0017"||QRT001|03/12/2022 14:36:08|45000||||1|
13|2022000000383|"T0019"|"OD0017"||QRT001|03/12/2022 14:42:46|10000||||1|
14|2022000000384|"T0017"|"OD0017"||QRT001|03/12/2022 15:13:53|61400||||1|
15|2022000000385|"T0017"|"OD0017"||QRT001|03/12/2022 15:17:10|101523||||1|
16|2022000000386|"T0019"|"OD0017"||QRT001|03/12/2022 15:18:40|28600||||1|
17|2022000000387|"T0017"|"OD0017"||QRT001|03/12/2022 15:20:34|27000||||1|
18|2022000000389|"T0017"|"OD0017"||QRT001|03/12/2022 15:29:34|18500||||1|
19|2022000000390|"T0017"|"OD0017"||QRT001|03/12/2022 15:36:38|10800||||1|
20|2022000000391|"T0017"|"OD0017"||QRT001|03/12/2022 15:51:58|97990||||1|
21|2022000000392|"T0016"|"OD0017"||QRT001|03/12/2022 16:03:43|39900||||1|
22|2022000000393|"T0017"|"OD0017"||QRT001|03/12/2022 16:04:55|101950||||1|
23|2022000000394|"T0017"|"OD0017"||QRT001|03/12/2022 16:09:01|96250||||1|
24|2022000000395|"T0017"|"OD0017"||QRT001|03/12/2022 16:11:42|127600||||1|
25|2022000000396|"T0019"|"OD0017"||QRT001|03/12/2022 16:16:46|182800||||1|
26|2022000000397|"T0019"|"OD0017"||QRT001|03/12/2022 16:21:47|42784||||1|
27|2022000000398|"T0017"|"OD0017"||QRT001|03/12/2022 16:22:21|254838||||1|
28|2022000000399|"T0017"|"OD0017"||QRT001|03/12/2022 16:25:02|475284||||1|
29|2022000000400|"T0017"|"OD0017"||QRT001|03/12/2022 16:31:40|14000||||1|
30|2022000000401|"T0017"|"OD0017"||QRT001|03/12/2022 16:35:13|37092||||1|
31|2022000000402|"T0019"|"OD0017"||QRT001|03/12/2022 16:56:28|321570||||1|
32|2022000000403|"T0019"|"OD0017"||QRT001|03/12/2022 16:58:40|55100||||1|
33|2022000000404|"T0019"|"OD0017"||QRT001|03/12/2022 17:22:00|227738||||1|
34|2022000000405|"T0017"|"OD0017"||QRT001|03/12/2022 17:25:59|42000||||1|
35|2022000000406|"T0017"|"OD0017"||QRT001|03/12/2022 18:05:31|109000||||1|
36|2022000000407|"T0017"|"OD0017"||QRT001|03/12/2022 19:53:31|49700||||1|
37|2022000000409|"T0019"|"OD0017"||QRT001|03/12/2022 19:54:13|6800||||1|
38|2022000000410|"T0017"|"OD0017"||QRT001|03/12/2022 21:00:18|177777||||1|
