1|2022000000066|"T0016"|"OD0017"|||18/11/2022 15:23:31|2400||||1|
2|2022000000067|"T0016"|"OD0017"|||18/11/2022 15:31:14|13800||||1|
3|2022000000068|"T0012"|"OD0017"||QRT001|18/11/2022 15:49:56|2100||||1|
4|2022000000069|"T0017"|"OD0017"|||18/11/2022 15:56:58|2400||||1|
5|2022000000070|"T0012"|"OD0017"||QRT001|18/11/2022 16:00:33|2100||||1|
6|2022000000071|"T0016"|"OD0017"||QRT001|18/11/2022 16:13:34|2400||||1|
7|2022000000072|"T0017"|"OD0017"||QRT001|18/11/2022 16:18:54|2400||||1|
8|2022000000073|"T0017"|"OD0017"||QRT001|18/11/2022 16:22:29|2400||||1|
9|2022000000074|"T0019"|"OD0017"||QRT001|18/11/2022 16:22:33|2400||||1|
10|2022000000075|"T0019"|"OD0017"||QRT001|18/11/2022 16:25:19|2400||||1|
11|2022000000076|"T0017"|"OD0017"||QRT001|18/11/2022 16:26:50|5100||||1|
12|2022000000077|"T0017"|"OD0017"||QRT001|18/11/2022 16:28:43|5100||||1|
13|2022000000078|"T0019"|"OD0017"||QRT001|18/11/2022 16:31:50|13700||||1|
