04/02/2023 11:02:03|04/02/2023 11:03:16|04/02/2023|"OD0017"|"T0017"|"2023000002428"|""|0|2750|0|1
04/02/2023 11:08:00|04/02/2023 11:09:09|04/02/2023|"OD0017"|"T0017"|"2023000002429"|""|0|19900|0|1
04/02/2023 11:24:07|04/02/2023 11:27:53|04/02/2023|"OD0017"|"T0017"|"2023000002430"|""|66140204|124303|0|1
04/02/2023 13:43:47|04/02/2023 13:46:13|04/02/2023|"OD0017"|"T0017"|"2023000002431"|""|67292065|35620|0|1
04/02/2023 13:46:56|04/02/2023 13:47:58|04/02/2023|"OD0017"|"T0017"|"2023000002432"|""|0|5100|0|1
04/02/2023 13:49:09|04/02/2023 13:52:06|04/02/2023|"OD0017"|"T0017"|"2023000002433"|""|61702202|62840|0|1
04/02/2023 13:55:53|04/02/2023 13:57:52|04/02/2023|"OD0017"|"T0017"|"2023000002434"|""|0|73800|0|1
04/02/2023 14:02:21|04/02/2023 14:03:15|04/02/2023|"OD0017"|"T0016"|"2023000002435"|""|66149202|87900|0|1
04/02/2023 13:59:19|04/02/2023 14:05:09|04/02/2023|"OD0017"|"T0017"|"2023000002436"|""|22185681|182000|0|1
04/02/2023 14:08:02|04/02/2023 08:28:02|04/02/2023|"OD0017"|"T0017"|"2023000002437"|""|22231990|89500|0|1
04/02/2023 14:29:34|04/02/2023 08:31:21|04/02/2023|"OD0017"|"T0017"|"2023000002438"|""|78266202|81284|0|1
04/02/2023 14:30:33|04/02/2023 14:33:01|04/02/2023|"OD0017"|"T0019"|"2023000002439"|""|0|19000|0|1
04/02/2023 14:35:52|04/02/2023 14:37:30|04/02/2023|"OD0017"|"T0017"|"2023000002440"|""|0|79400|0|1
04/02/2023 14:42:43|04/02/2023 14:43:45|04/02/2023|"OD0017"|"T0017"|"2023000002441"|""|0|56300|0|1
04/02/2023 14:44:40|04/02/2023 14:46:29|04/02/2023|"OD0017"|"T0017"|"2023000002442"|""|22185847|146951|0|1
04/02/2023 14:49:14|04/02/2023 14:50:38|04/02/2023|"OD0017"|"T0017"|"2023000002443"|""|01130876|59600|0|1
04/02/2023 14:54:09|04/02/2023 14:57:08|04/02/2023|"OD0017"|"T0017"|"2023000002444"|""|13000210|87700|0|1
04/02/2023 14:57:32|04/02/2023 14:58:28|04/02/2023|"OD0017"|"T0017"|"2023000002445"|""|0|3000|0|1
04/02/2023 14:59:56|04/02/2023 15:01:44|04/02/2023|"OD0017"|"T0017"|"2023000002446"|""|20408977|127118|0|1
04/02/2023 15:11:18|04/02/2023 15:13:40|04/02/2023|"OD0017"|"T0017"|"2023000002447"|""|22227973|122200|0|1
04/02/2023 15:24:34|04/02/2023 15:25:50|04/02/2023|"OD0017"|"T0017"|"2023000002448"|""|0|31300|0|1
04/02/2023 15:28:03|04/02/2023 15:29:33|04/02/2023|"OD0017"|"T0016"|"2023000002449"|""|62562202|25800|0|1
04/02/2023 15:27:56|04/02/2023 15:30:36|04/02/2023|"OD0017"|"T0017"|"2023000002450"|""|93926202|95000|0|1
04/02/2023 15:36:50|04/02/2023 15:38:25|04/02/2023|"OD0017"|"T0017"|"2023000002451"|""|0|152425|0|1
04/02/2023 15:57:15|04/02/2023 15:58:26|04/02/2023|"OD0017"|"T0017"|"2023000002452"|""|0|20000|0|1
04/02/2023 16:05:43|04/02/2023 16:07:51|04/02/2023|"OD0017"|"T0017"|"2023000002453"|""|67230202|189600|0|1
04/02/2023 16:06:55|04/02/2023 16:08:39|04/02/2023|"OD0017"|"T0019"|"2023000002454"|""|64551202|82500|0|1
04/02/2023 16:11:47|04/02/2023 16:12:47|04/02/2023|"OD0017"|"T0017"|"2023000002455"|""|0|7400|0|1
04/02/2023 16:48:16|04/02/2023 16:49:40|04/02/2023|"OD0017"|"T0017"|"2023000002456"|""|0|86600|0|1
04/02/2023 16:54:41|04/02/2023 16:56:51|04/02/2023|"OD0017"|"T0017"|"2023000002457"|""|0|64606|0|1
04/02/2023 16:57:01|04/02/2023 16:59:09|04/02/2023|"OD0017"|"T0017"|"2023000002458"|""|0|140250|0|1
04/02/2023 17:23:26|04/02/2023 17:24:29|04/02/2023|"OD0017"|"T0017"|"2023000002459"|""|0|18150|0|1
04/02/2023 17:30:33|04/02/2023 17:32:10|04/02/2023|"OD0017"|"T0016"|"2023000002460"|""|0|57820|0|1
