1|2023000002045|"T0017"|"OD0017"||QRT001|23/01/2023 11:08:49|147400||||1|
2|2023000002046|"T0017"|"OD0017"||QRT001|23/01/2023 13:10:53|117900||||1|
3|2023000002047|"T0017"|"OD0017"||QRT001|23/01/2023 07:17:26|126840||||1|
4|2023000002048|"T0019"|"OD0017"||BCA01|23/01/2023 14:19:53|141062||||1|
5|2023000002049|"T0017"|"OD0017"||QRT001|23/01/2023 14:25:46|29850||||1|
6|2023000002050|"T0017"|"OD0017"||QRT001|23/01/2023 14:27:54|73937||||1|
7|2023000002051|"T0017"|"OD0017"||QRT001|23/01/2023 14:50:00|21250||||1|
8|2023000002052|"T0017"|"OD0017"||QRT001|23/01/2023 14:51:18|85937||||1|
9|2023000002053|"T0017"|"OD0017"||QRT001|23/01/2023 14:53:04|69286||||1|
10|2023000002054|"T0017"|"OD0017"||QRT001|23/01/2023 14:55:18|80032||||1|
11|2023000002055|"T0017"|"OD0017"||QRT001|23/01/2023 15:01:11|159273||||1|
12|2023000002056|"T0017"|"OD0017"||QRT001|23/01/2023 15:03:48|40950||||1|
13|2023000002057|"T0017"|"OD0017"||QRT001|23/01/2023 15:06:54|20900||||1|
14|2023000002058|"T0016"|"OD0017"||QRT001|23/01/2023 15:25:07|13900||||1|
15|2023000002059|"T0017"|"OD0017"||QRT001|23/01/2023 15:33:45|18750||||1|
16|2023000002060|"T0017"|"OD0017"||QRT001|23/01/2023 15:37:51|121547||||1|
17|2023000002061|"T0016"|"OD0017"||BCA01|23/01/2023 15:39:48|14600||||1|
18|2023000002062|"T0017"|"OD0017"||QRT001|23/01/2023 15:41:41|64350||||1|
19|2023000002063|"T0017"|"OD0017"||QRT001|23/01/2023 15:46:20|209527||||1|
20|2023000002064|"T0017"|"OD0017"||BCA01|23/01/2023 15:50:11|174270||||1|
21|2023000002065|"T0016"|"OD0017"||QRT001|23/01/2023 15:51:11|74295||||1|
22|2023000002066|"T0017"|"OD0017"||BCA01|23/01/2023 15:54:46|180265||||1|
23|2023000002067|"T0017"|"OD0017"||QRT001|23/01/2023 15:58:59|83975||||1|
24|2023000002068|"T0017"|"OD0017"||QRT001|23/01/2023 16:23:44|39800||||1|
25|2023000002069|"T0017"|"OD0017"||QRT001|23/01/2023 16:43:40|50000||||1|
26|2023000002070|"T0017"|"OD0017"||QRT001|23/01/2023 16:57:19|22500||||1|
27|2023000002071|"T0019"|"OD0017"||QRT001|23/01/2023 17:29:30|42600||||1|
28|2023000002072|"T0016"|"OD0017"||QRT001|23/01/2023 18:09:32|26500||||1|
29|2023000002073|"T0019"|"OD0017"||BCA01|23/01/2023 12:51:15|28255||||1|
30|2023000002074|"T0017"|"OD0017"||BCA01|23/01/2023 20:06:05|119529||||1|
31|2023000002075|"T0017"|"OD0017"||BCA01|23/01/2023 20:27:38|56900||||1|
32|2023000002076|"T0017"|"OD0017"||BCA01|23/01/2023 14:30:39|80655||||1|
33|2023000002077|"T0017"|"OD0017"||BCA01|23/01/2023 20:33:18|98850||||1|
34|2023000002078|"T0017"|"OD0017"||BCA01|23/01/2023 20:35:43|144750||||1|
