02/02/2023 12:15:18|02/02/2023 12:17:29|02/02/2023|"OD0017"|"T0017"|"2023000002380"|""|69318224|36400|0|1
02/02/2023 12:46:52|02/02/2023 12:52:54|02/02/2023|"OD0017"|"T0017"|"2023000002381"|""|0|151500|0|1
02/02/2023 14:31:29|02/02/2023 14:34:17|02/02/2023|"OD0017"|"T0017"|"2023000002382"|""|0|26010|0|1
02/02/2023 14:55:03|02/02/2023 14:55:43|02/02/2023|"OD0017"|"T0017"|"2023000002383"|""|20411869|20500|0|1
02/02/2023 16:33:52|02/02/2023 16:35:14|02/02/2023|"OD0017"|"T0017"|"2023000002384"|""|0|30200|0|1
02/02/2023 18:36:56|02/02/2023 18:37:35|02/02/2023|"OD0017"|"T0016"|"2023000002385"|""|0|24300|0|1
02/02/2023 18:51:20|02/02/2023 18:53:58|02/02/2023|"OD0017"|"T0017"|"2023000002386"|""|0|318500|0|1
02/02/2023 18:57:30|02/02/2023 18:59:33|02/02/2023|"OD0017"|"T0016"|"2023000002387"|""|0|25523|0|1
02/02/2023 20:01:10|02/02/2023 20:03:41|02/02/2023|"OD0017"|"T0019"|"2023000002388"|""|22203102|93950|0|1
02/02/2023 20:23:32|02/02/2023 14:26:04|02/02/2023|"OD0017"|"T0016"|"2023000002389"|""|0|76510|0|1
02/02/2023 20:26:18|02/02/2023 20:27:41|02/02/2023|"OD0017"|"T0017"|"2023000002390"|""|68739202|180900|0|1
