1|2022000000735|"T0017"|"OD0017"||QRT001|09/12/2022 11:58:28|29300||||1|
2|2022000000736|"T0017"|"OD0017"||QRT001|09/12/2022 12:12:29|2500||||1|
3|2022000000737|"T0017"|"OD0017"||QRT001|09/12/2022 12:13:19|2500||||1|
4|2022000000738|"T0017"|"OD0017"||QRT001|09/12/2022 13:22:52|17000||||1|
5|2022000000739|"T0017"|"OD0017"||QRT001|09/12/2022 14:59:44|8500||||1|
6|2022000000740|"T0019"|"OD0017"||QRT001|09/12/2022 16:23:37|2700||||1|
7|2022000000741|"T0017"|"OD0017"||QRT001|09/12/2022 16:54:29|10000||||1|
8|2022000000742|"T0019"|"OD0017"||QRT001|09/12/2022 17:04:21|6900||||1|
9|2022000000743|"T0017"|"OD0017"||QRT001|09/12/2022 17:30:06|19800||||1|
10|2022000000744|"T0019"|"OD0017"||QRT001|09/12/2022 12:54:04|4900||||1|
11|2022000000745|"T0017"|"OD0017"||QRT001|09/12/2022 18:54:26|19900||||1|
12|2022000000746|"T0017"|"OD0017"||QRT001|09/12/2022 19:54:57|24200||||1|
13|2022000000747|"T0017"|"OD0017"||QRT001|09/12/2022 20:54:20|13500||||1|
14|2022000000748|"T0017"|"OD0017"||QRT001|09/12/2022 20:56:21|103100||||1|
