1|2022000000267|"T0017"|"OD0017"||QRT001|30/11/2022 11:04:46|2000||||1|
2|2022000000268|"T0017"|"OD0017"||QRT001|30/11/2022 11:33:14|47900||||1|
3|2022000000269|"T0017"|"OD0017"||QRT001|30/11/2022 11:38:56|87517||||1|
4|2022000000270|"T0017"|"OD0017"||QRT001|30/11/2022 13:49:14|164400||||1|
5|2022000000271|"T0017"|"OD0017"||QRT001|30/11/2022 13:56:14|48400||||1|
6|2022000000272|"T0016"|"OD0017"||QRT001|30/11/2022 14:07:27|19800||||1|
7|2022000000273|"T0017"|"OD0017"||QRT001|30/11/2022 15:37:38|96300||||1|
8|2022000000274|"T0017"|"OD0017"||QRT001|30/11/2022 15:48:11|6500||||1|
9|2022000000275|"T0017"|"OD0017"||QRT001|30/11/2022 15:57:51|111550||||1|
10|2022000000276|"T0017"|"OD0017"||QRT001|30/11/2022 16:03:07|36400||||1|
11|2022000000277|"T0017"|"OD0017"||QRT001|30/11/2022 16:48:07|116550||||1|
12|2022000000278|"T0017"|"OD0017"||QRT001|30/11/2022 17:07:34|152350||||1|
13|2022000000279|"T0017"|"OD0017"||QRT001|30/11/2022 17:21:14|40200||||1|
14|2022000000280|"T0019"|"OD0017"||QRT001|30/11/2022 17:23:19|28700||||1|
15|2022000000281|"T0017"|"OD0017"||QRT001|30/11/2022 17:31:32|13500||||1|
16|2022000000282|"T0017"|"OD0017"||QRT001|30/11/2022 17:57:48|51500||||1|
17|2022000000283|"T0017"|"OD0017"||QRT001|30/11/2022 19:05:17|69900||||1|
18|2022000000284|"T0017"|"OD0017"||QRT001|30/11/2022 19:10:52|100300||||1|
19|2022000000285|"T0019"|"OD0017"||QRT001|30/11/2022 19:12:14|217700||||1|
20|2022000000286|"T0017"|"OD0017"||QRT001|30/11/2022 19:24:50|41900||||1|
21|2022000000287|"T0019"|"OD0017"||QRT001|30/11/2022 19:48:01|18000||||1|
22|2022000000288|"T0017"|"OD0017"||QRT001|30/11/2022 20:01:37|96000||||1|
23|2022000000289|"T0017"|"OD0017"||QRT001|30/11/2022 20:26:15|80200||||1|
