1|2023000002581|"T0017"|"OD0017"||QRT001|08/02/2023 15:13:37|19600||||1|
2|2023000002582|"T0017"|"OD0017"||QRT001|08/02/2023 15:18:09|91569||||1|
3|2023000002583|"T0017"|"OD0017"||QRT001|08/02/2023 15:23:11|87925||||1|
4|2023000002584|"T0017"|"OD0017"||BCA01|08/02/2023 15:46:19|57000||||1|
5|2023000002585|"T0017"|"OD0017"||QRT001|08/02/2023 16:42:08|93980||||1|
6|2023000002586|"T0017"|"OD0017"||QRT001|08/02/2023 17:31:57|109250||||1|
7|2023000002587|"T0017"|"OD0017"||BCA01|08/02/2023 17:58:35|314250||||1|
8|2023000002588|"T0017"|"OD0017"||QRT001|08/02/2023 18:10:00|136750||||1|
9|2023000002589|"T0017"|"OD0017"||QRT001|08/02/2023 18:41:35|66452||||1|
10|2023000002590|"T0017"|"OD0017"||QRT001|08/02/2023 18:42:18|19500||||1|
11|2023000002591|"T0017"|"OD0017"||QRT001|08/02/2023 18:47:08|159400||||1|
12|2023000002592|"T0017"|"OD0017"||QRT001|08/02/2023 18:48:46|48350||||1|
13|2023000002593|"T0017"|"OD0017"||QRT001|08/02/2023 18:50:23|72500||||1|
14|2023000002594|"T0017"|"OD0017"||BCA01|08/02/2023 18:58:10|35076||||1|
15|2023000002595|"T0017"|"OD0017"||BCA01|08/02/2023 19:02:16|159483||||1|
16|2023000002596|"T0017"|"OD0017"||BCA01|08/02/2023 13:59:42|31200||||1|
17|2023000002597|"T0017"|"OD0017"||BCA01|08/02/2023 14:12:37|167600||||1|
18|2023000002598|"T0017"|"OD0017"||BCA01|08/02/2023 14:15:10|28500||||1|
19|2023000002599|"T0017"|"OD0017"||QRT001|08/02/2023 20:30:37|48500||||1|
20|2023000002600|"T0017"|"OD0017"||BCA01|08/02/2023 14:48:13|110300||||1|
21|2023000002601|"T0017"|"OD0017"||QRT001|08/02/2023 21:02:37|36900||||1|
22|2023000002602|"T0016"|"OD0017"||QRT001|08/02/2023 21:02:58|61900||||1|
23|2023000002603|"T0016"|"OD0017"||QRT001|08/02/2023 21:04:09|14900||||1|
24|2023000002604|"T0017"|"OD0017"||QRT001|08/02/2023 21:04:27|19650||||1|
