1|2023000002079|"T0017"|"OD0017"||QRT001|24/01/2023 11:16:08|82737||||1|
2|2023000002080|"T0019"|"OD0017"||QRT001|24/01/2023 11:20:53|67758||||1|
3|2023000002081|"T0017"|"OD0017"||QRT001|24/01/2023 12:39:53|145203||||1|
4|2023000002082|"T0017"|"OD0017"||QRT001|24/01/2023 12:41:18|71138||||1|
5|2023000002083|"T0017"|"OD0017"||QRT001|24/01/2023 12:52:02|33150||||1|
6|2023000002084|"T0017"|"OD0017"||QRT001|24/01/2023 12:57:03|10300||||1|
7|2023000002085|"T0017"|"OD0017"||BCA01|24/01/2023 14:44:00|39900||||1|
8|2023000002086|"T0017"|"OD0017"||QRT001|24/01/2023 14:48:28|106650||||1|
9|2023000002087|"T0017"|"OD0017"||QRT001|24/01/2023 14:50:59|142800||||1|
10|2023000002088|"T0017"|"OD0017"||QRT001|24/01/2023 15:11:08|92400||||1|
11|2023000002089|"T0017"|"OD0017"||QRT001|24/01/2023 16:51:51|100450||||1|
12|2023000002090|"T0017"|"OD0017"||QRT001|24/01/2023 16:54:11|93000||||1|
13|2023000002091|"T0017"|"OD0017"||QRT001|24/01/2023 16:56:22|202506||||1|
14|2023000002092|"T0017"|"OD0017"||QRT001|24/01/2023 16:58:57|20450||||1|
15|2023000002093|"T0016"|"OD0017"||QRT001|24/01/2023 17:10:01|161905||||1|
16|2023000002094|"T0017"|"OD0017"||QRT001|24/01/2023 17:19:57|49400||||1|
17|2023000002095|"T0016"|"OD0017"||QRT001|24/01/2023 17:23:04|189460||||1|
18|2023000002096|"T0017"|"OD0017"||BCA01|24/01/2023 17:25:25|193430||||1|
19|2023000002097|"T0017"|"OD0017"||QRT001|24/01/2023 18:03:07|251691||||1|
20|2023000002098|"T0017"|"OD0017"||QRT001|24/01/2023 18:04:34|55200||||1|
21|2023000002099|"T0017"|"OD0017"||QRT001|24/01/2023 18:24:36|35400||||1|
22|2023000002100|"T0017"|"OD0017"||QRT001|24/01/2023 18:32:07|20500||||1|
23|2023000002101|"T0017"|"OD0017"||QRT001|24/01/2023 18:40:09|12750||||1|
24|2023000002102|"T0017"|"OD0017"||QRT001|24/01/2023 18:50:20|70800||||1|
25|2023000002103|"T0017"|"OD0017"||QRT001|24/01/2023 18:53:06|80000||||1|
26|2023000002104|"T0017"|"OD0017"||QRT001|24/01/2023 18:54:23|22000||||1|
27|2023000002105|"T0017"|"OD0017"||QRT001|24/01/2023 19:50:38|85480||||1|
28|2023000002106|"T0017"|"OD0017"||QRT001|24/01/2023 20:21:08|37000||||1|
29|2023000002107|"T0017"|"OD0017"||QRT001|24/01/2023 20:25:07|44623||||1|
30|2023000002108|"T0017"|"OD0017"||QRT001|24/01/2023 20:33:23|9577||||1|
31|2023000002109|"T0017"|"OD0017"||QRT001|24/01/2023 20:36:41|73820||||1|
