12/12/2022 14:45:53|12/12/2022 14:48:01|12/12/2022|"OD0017"|"T0019"|"2022000000801"|""|22169439|17200|0|1
12/12/2022 14:46:51|12/12/2022 14:50:36|12/12/2022|"OD0017"|"T0017"|"2022000000802"|""|0|73700|0|1
12/12/2022 15:55:01|12/12/2022 15:56:16|12/12/2022|"OD0017"|"T0017"|"2022000000803"|""|22173761|47848|0|1
12/12/2022 16:33:00|12/12/2022 16:34:16|12/12/2022|"OD0017"|"T0019"|"2022000000804"|""|22163494|26400|0|1
12/12/2022 16:38:11|12/12/2022 16:38:58|12/12/2022|"OD0017"|"T0017"|"2022000000805"|""|0|30500|0|1
12/12/2022 17:48:06|12/12/2022 17:51:35|12/12/2022|"OD0017"|"T0017"|"2022000000806"|""|0|50100|0|1
12/12/2022 17:58:32|12/12/2022 18:01:12|12/12/2022|"OD0017"|"T0017"|"2022000000807"|""|22169143|95950|0|1
12/12/2022 18:01:43|12/12/2022 18:03:16|12/12/2022|"OD0017"|"T0017"|"2022000000808"|""|22169143|104128|0|1
12/12/2022 18:11:29|12/12/2022 18:14:13|12/12/2022|"OD0017"|"T0017"|"2022000000809"|""|69235202|90100|0|1
12/12/2022 18:14:32|12/12/2022 18:15:46|12/12/2022|"OD0017"|"T0017"|"2022000000810"|""|69235202|27000|0|1
12/12/2022 18:28:44|12/12/2022 18:29:37|12/12/2022|"OD0017"|"T0017"|"2022000000811"|""|0|14500|0|1
12/12/2022 20:19:03|12/12/2022 20:24:48|12/12/2022|"OD0017"|"T0017"|"2022000000812"|""|67316846|154250|0|1
12/12/2022 20:31:54|12/12/2022 20:33:18|12/12/2022|"OD0017"|"T0017"|"2022000000813"|""|22169143|22000|0|1
