31/01/2023 10:58:45|31/01/2023 11:00:04|31/01/2023|"OD0017"|"T0017"|"2023000002278"|""|22208137|19869|0|1
31/01/2023 11:38:06|31/01/2023 05:40:24|31/01/2023|"OD0017"|"T0017"|"2023000002279"|""|22187589|56485|0|1
31/01/2023 14:16:23|31/01/2023 14:18:27|31/01/2023|"OD0017"|"T0017"|"2023000002280"|""|0|180200|0|1
31/01/2023 15:12:30|31/01/2023 15:13:19|31/01/2023|"OD0017"|"T0017"|"2023000002281"|""|0|17700|0|1
31/01/2023 15:13:35|31/01/2023 15:14:57|31/01/2023|"OD0017"|"T0017"|"2023000002282"|""|0|108850|0|1
31/01/2023 15:19:32|31/01/2023 15:20:10|31/01/2023|"OD0017"|"T0017"|"2023000002283"|""|0|16110|0|1
31/01/2023 15:39:31|31/01/2023 15:40:38|31/01/2023|"OD0017"|"T0017"|"2023000002284"|""|0|14600|0|1
31/01/2023 15:44:52|31/01/2023 15:45:32|31/01/2023|"OD0017"|"T0017"|"2023000002285"|""|0|1700|0|1
31/01/2023 16:06:00|31/01/2023 16:07:28|31/01/2023|"OD0017"|"T0017"|"2023000002286"|""|0|20696|0|1
31/01/2023 17:11:20|31/01/2023 17:14:07|31/01/2023|"OD0017"|"T0017"|"2023000002287"|""|0|49400|0|1
31/01/2023 17:35:21|31/01/2023 17:36:25|31/01/2023|"OD0017"|"T0017"|"2023000002288"|""|22216762|28800|0|1
31/01/2023 18:02:55|31/01/2023 18:04:15|31/01/2023|"OD0017"|"T0017"|"2023000002289"|""|0|25950|0|1
31/01/2023 18:22:03|31/01/2023 18:24:33|31/01/2023|"OD0017"|"T0017"|"2023000002290"|""|60586202|31309|0|1
31/01/2023 19:48:17|31/01/2023 19:50:26|31/01/2023|"OD0017"|"T0017"|"2023000002291"|""|22230158|242925|0|1
31/01/2023 19:49:28|31/01/2023 13:50:53|31/01/2023|"OD0017"|"T0016"|"2023000002292"|""|22217735|50200|0|1
31/01/2023 19:59:03|31/01/2023 20:00:59|31/01/2023|"OD0017"|"T0017"|"2023000002293"|""|89340202|170070|0|1
31/01/2023 20:22:04|31/01/2023 20:25:01|31/01/2023|"OD0017"|"T0017"|"2023000002294"|""|84964202|30208|0|1
31/01/2023 20:30:38|31/01/2023 20:32:07|31/01/2023|"OD0017"|"T0017"|"2023000002295"|""|22227862|99010|0|1
31/01/2023 20:43:01|31/01/2023 20:44:51|31/01/2023|"OD0017"|"T0017"|"2023000002296"|""|89340202|51400|0|1
