12/01/2023 10:58:24|12/01/2023 10:59:51|12/01/2023|"OD0017"|"T0019"|"2023000001672"|""|0|139000|0|1
12/01/2023 11:07:28|12/01/2023 11:08:57|12/01/2023|"OD0017"|"T0017"|"2023000001673"|""|94617202|85300|0|1
12/01/2023 11:09:47|12/01/2023 11:13:31|12/01/2023|"OD0017"|"T0017"|"2023000001674"|""|22219500|13150|0|1
12/01/2023 11:34:16|12/01/2023 11:35:18|12/01/2023|"OD0017"|"T0017"|"2023000001675"|""|0|38500|0|1
12/01/2023 11:35:29|12/01/2023 11:37:03|12/01/2023|"OD0017"|"T0017"|"2023000001676"|""|0|104400|0|1
12/01/2023 13:07:32|12/01/2023 13:09:01|12/01/2023|"OD0017"|"T0017"|"2023000001677"|""|0|58500|0|1
12/01/2023 13:09:57|12/01/2023 13:10:34|12/01/2023|"OD0017"|"T0017"|"2023000001678"|""|64369201|39900|0|1
12/01/2023 13:12:41|12/01/2023 13:16:08|12/01/2023|"OD0017"|"T0017"|"2023000001679"|""|12605519|98175|0|1
12/01/2023 13:23:40|12/01/2023 13:25:44|12/01/2023|"OD0017"|"T0017"|"2023000001680"|""|68147202|135093|0|1
12/01/2023 14:11:29|12/01/2023 14:12:40|12/01/2023|"OD0017"|"T0019"|"2023000001681"|""|94334202|66400|0|1
12/01/2023 14:09:30|12/01/2023 14:12:57|12/01/2023|"OD0017"|"T0017"|"2023000001682"|""|22176186|31900|0|1
12/01/2023 14:16:06|12/01/2023 14:17:28|12/01/2023|"OD0017"|"T0017"|"2023000001683"|""|22155944|31900|0|1
12/01/2023 14:31:53|12/01/2023 14:32:27|12/01/2023|"OD0017"|"T0017"|"2023000001684"|""|0|120000|0|1
12/01/2023 14:34:10|12/01/2023 14:36:23|12/01/2023|"OD0017"|"T0017"|"2023000001685"|""|96215202|87311|0|1
12/01/2023 16:35:06|12/01/2023 16:40:09|12/01/2023|"OD0017"|"T0017"|"2023000001686"|""|10300549|63754|0|1
12/01/2023 16:49:25|12/01/2023 16:50:34|12/01/2023|"OD0017"|"T0017"|"2023000001687"|""|0|65445|0|1
12/01/2023 17:03:45|12/01/2023 17:05:35|12/01/2023|"OD0017"|"T0017"|"2023000001688"|""|0|72930|0|1
12/01/2023 17:26:49|12/01/2023 17:28:13|12/01/2023|"OD0017"|"T0019"|"2023000001689"|""|66666202|42600|0|1
12/01/2023 18:02:50|12/01/2023 18:04:30|12/01/2023|"OD0017"|"T0017"|"2023000001690"|""|65627202|76720|0|1
12/01/2023 18:58:00|12/01/2023 18:59:24|12/01/2023|"OD0017"|"T0017"|"2023000001691"|""|0|8000|0|1
12/01/2023 19:36:35|12/01/2023 19:39:25|12/01/2023|"OD0017"|"T0017"|"2023000001692"|""|0|134672|0|1
12/01/2023 19:47:08|12/01/2023 19:49:32|12/01/2023|"OD0017"|"T0017"|"2023000001693"|""|90558202|65400|0|1
12/01/2023 19:59:38|12/01/2023 20:00:50|12/01/2023|"OD0017"|"T0017"|"2023000001694"|""|0|51350|0|1
12/01/2023 20:01:53|12/01/2023 20:02:52|12/01/2023|"OD0017"|"T0017"|"2023000001695"|""|22190781|12500|0|1
12/01/2023 20:10:55|12/01/2023 20:12:51|12/01/2023|"OD0017"|"T0017"|"2023000001696"|""|22232589|61388|0|1
12/01/2023 20:14:26|12/01/2023 20:15:56|12/01/2023|"OD0017"|"T0017"|"2023000001697"|""|01176671|169525|0|1
12/01/2023 20:27:34|12/01/2023 20:36:30|12/01/2023|"OD0017"|"T0017"|"2023000001698"|""|20411570|393000|0|1
12/01/2023 20:56:38|12/01/2023 20:58:53|12/01/2023|"OD0017"|"T0017"|"2023000001699"|""|10206109|36600|0|1
