1|2023000001458|"T0019"|"OD0017"||BCA01|04/01/2023 11:37:52|192150||||1|
2|2023000001459|"T0017"|"OD0017"||QRT001|04/01/2023 13:50:00|45000||||1|
3|2023000001460|"T0017"|"OD0017"||BCA01|04/01/2023 13:58:30|174200||||1|
4|2023000001461|"T0019"|"OD0017"||QRT001|04/01/2023 14:34:00|28908||||1|
5|2023000001462|"T0017"|"OD0017"||BCA01|04/01/2023 08:41:54|106200||||1|
6|2023000001463|"T0017"|"OD0017"||BCA01|04/01/2023 08:44:15|16700||||1|
7|2023000001464|"T0017"|"OD0017"||BCA01|04/01/2023 14:57:49|276000||||1|
8|2023000001465|"T0017"|"OD0017"||BCA01|04/01/2023 08:59:43|74700||||1|
9|2023000001466|"T0017"|"OD0017"||QRT001|04/01/2023 15:02:38|62267||||1|
10|2023000001467|"T0017"|"OD0017"||QRT001|04/01/2023 15:21:20|91000||||1|
11|2023000001468|"T0017"|"OD0017"||QRT001|04/01/2023 15:55:03|95514||||1|
12|2023000001469|"T0017"|"OD0017"||QRT001|04/01/2023 16:32:08|60193||||1|
13|2023000001470|"T0017"|"OD0017"||QRT001|04/01/2023 16:49:07|121100||||1|
14|2023000001471|"T0017"|"OD0017"||QRT001|04/01/2023 16:54:00|17900||||1|
15|2023000001472|"T0017"|"OD0017"||QRT001|04/01/2023 16:57:25|102100||||1|
16|2023000001473|"T0017"|"OD0017"||QRT001|04/01/2023 17:03:41|65300||||1|
17|2023000001474|"T0017"|"OD0017"||QRT001|04/01/2023 18:22:37|37100||||1|
18|2023000001475|"T0017"|"OD0017"||QRT001|04/01/2023 18:25:16|42500||||1|
19|2023000001476|"T0017"|"OD0017"||QRT001|04/01/2023 18:36:28|130900||||1|
20|2023000001477|"T0017"|"OD0017"||QRT001|04/01/2023 18:39:13|45965||||1|
21|2023000001478|"T0017"|"OD0017"||QRT001|04/01/2023 19:37:27|372100||||1|
22|2023000001479|"T0019"|"OD0017"||QRT001|04/01/2023 19:44:52|73900||||1|
23|2023000001480|"T0017"|"OD0017"||QRT001|04/01/2023 19:45:30|157300||||1|
24|2023000001481|"T0017"|"OD0017"||QRT001|04/01/2023 19:46:16|19900||||1|
25|2023000001482|"T0019"|"OD0017"||QRT001|04/01/2023 19:53:21|118940||||1|
26|2023000001483|"T0019"|"OD0017"||QRT001|04/01/2023 19:54:31|112500||||1|
27|2023000001484|"T0019"|"OD0017"||QRT001|04/01/2023 19:56:42|39900||||1|
28|2023000001485|"T0017"|"OD0017"||QRT001|04/01/2023 20:08:35|225900||||1|
29|2023000001486|"T0017"|"OD0017"||QRT001|04/01/2023 20:13:07|90090||||1|
30|2023000001487|"T0017"|"OD0017"||QRT001|04/01/2023 20:19:17|157438||||1|
31|2023000001488|"T0019"|"OD0017"||BCA01|04/01/2023 20:21:49|36500||||1|
32|2023000001489|"T0017"|"OD0017"||QRT001|04/01/2023 20:25:08|134500||||1|
33|2023000001490|"T0019"|"OD0017"||QRT001|04/01/2023 14:36:25|62900||||1|
34|2023000001491|"T0017"|"OD0017"||QRT001|04/01/2023 20:41:33|94950||||1|
35|2023000001492|"T0017"|"OD0017"||QRT001|04/01/2023 20:44:22|10000||||1|
36|2023000001493|"T0019"|"OD0017"||QRT001|04/01/2023 20:47:19|44223||||1|
37|2023000001494|"T0019"|"OD0017"||BCA01|04/01/2023 20:53:07|155894||||1|
38|2023000001495|"T0017"|"OD0017"||QRT001|04/01/2023 20:56:00|304200||||1|
