1|2022000000290|"T0019"|"OD0017"||QRT001|01/12/2022 10:29:35|19200||||1|
2|2022000000291|"T0017"|"OD0017"||QRT001|01/12/2022 11:16:34|5400||||1|
3|2022000000292|"T0017"|"OD0017"||QRT001|01/12/2022 11:47:37|15300||||1|
4|2022000000293|"T0017"|"OD0017"||QRT001|01/12/2022 11:55:44|61800||||1|
5|2022000000294|"T0017"|"OD0017"||QRT001|01/12/2022 12:02:39|70150||||1|
6|2022000000295|"T0016"|"OD0017"||QRT001|01/12/2022 12:31:07|218900||||1|
7|2022000000296|"T0016"|"OD0017"||QRT001|01/12/2022 12:37:42|11050||||1|
8|2022000000297|"T0016"|"OD0017"||QRT001|01/12/2022 12:44:19|2700||||1|
9|2022000000298|"T0016"|"OD0017"||QRT001|01/12/2022 13:10:13|43900||||1|
10|2022000000299|"T0016"|"OD0017"||QRT001|01/12/2022 14:07:50|5800||||1|
11|2022000000300|"T0019"|"OD0017"||QRT001|01/12/2022 08:55:44|29350||||1|
12|2022000000301|"T0017"|"OD0017"||QRT001|01/12/2022 15:46:40|2500||||1|
13|2022000000302|"T0016"|"OD0017"||QRT001|01/12/2022 16:18:23|185250||||1|
14|2022000000303|"T0012"|"OD0017"||QRT001|01/12/2022 10:18:31|6100||||1|
15|2022000000304|"T0017"|"OD0017"||QRT001|01/12/2022 16:28:35|2500||||1|
16|2022000000305|"T0016"|"OD0017"||QRT001|01/12/2022 16:29:37|2500||||1|
17|2022000000306|"T0017"|"OD0017"||QRT001|01/12/2022 16:55:05|145163||||1|
18|2022000000308|"T0017"|"OD0017"||QRT001|01/12/2022 17:00:09|28100||||1|
19|2022000000309|"T0019"|"OD0017"||QRT001|01/12/2022 17:27:20|12750||||1|
20|2022000000310|"T0019"|"OD0017"||QRT001|01/12/2022 17:31:12|17600||||1|
21|2022000000311|"T0019"|"OD0017"||QRT001|01/12/2022 17:41:37|103400||||1|
22|2022000000312|"T0017"|"OD0017"||QRT001|01/12/2022 17:41:50|88950||||1|
23|2022000000313|"T0017"|"OD0017"||QRT001|01/12/2022 17:44:31|16517||||1|
24|2022000000314|"T0019"|"OD0017"||QRT001|01/12/2022 17:48:54|184800||||1|
25|2022000000315|"T0019"|"OD0017"||QRT001|01/12/2022 17:52:03|46200||||1|
26|2022000000316|"T0017"|"OD0017"||QRT001|01/12/2022 11:56:00|33000||||1|
27|2022000000317|"T0019"|"OD0017"||QRT001|01/12/2022 17:56:49|51350||||1|
28|2022000000318|"T0019"|"OD0017"||QRT001|01/12/2022 17:59:46|50300||||1|
29|2022000000319|"T0017"|"OD0017"||QRT001|01/12/2022 18:11:10|11150||||1|
30|2022000000320|"T0017"|"OD0017"||QRT001|01/12/2022 18:51:19|33300||||1|
31|2022000000321|"T0019"|"OD0017"||QRT001|01/12/2022 18:55:21|74750||||1|
32|2022000000322|"T0019"|"OD0017"||QRT001|01/12/2022 19:14:56|100200||||1|
33|2022000000323|"T0017"|"OD0017"||QRT001|01/12/2022 19:35:39|5100||||1|
34|2022000000324|"T0017"|"OD0017"||QRT001|01/12/2022 19:40:51|155650||||1|
35|2022000000325|"T0017"|"OD0017"||QRT001|01/12/2022 19:44:24|56750||||1|
36|2022000000326|"T0019"|"OD0017"||QRT001|01/12/2022 19:46:24|450000||||1|
37|2022000000328|"T0017"|"OD0017"||QRT001|01/12/2022 19:47:44|70500||||1|
38|2022000000329|"T0017"|"OD0017"||QRT001|01/12/2022 19:51:15|133000||||1|
39|2022000000330|"T0016"|"OD0017"||QRT001|01/12/2022 19:52:45|65950||||1|
40|2022000000331|"T0017"|"OD0017"||QRT001|01/12/2022 19:57:16|70062||||1|
41|2022000000332|"T0017"|"OD0017"||QRT001|01/12/2022 20:06:21|15950||||1|
42|2022000000334|"T0017"|"OD0017"||QRT001|01/12/2022 20:22:06|41050||||1|
